id,video_path
4288,/Users/apoorvagarwal/Desktop/project/cse-515-phase2/non_target_videos/push/cmd_pushing_box_2_push_f_cm_np1_ba_bad_0.avi
4289,/Users/apoorvagarwal/Desktop/project/cse-515-phase2/non_target_videos/push/Pushing_train_-_Me_and_my_friend_-_Worlds_strongest_men_push_f_cm_np2_ba_bad_4.avi
4290,/Users/apoorvagarwal/Desktop/project/cse-515-phase2/non_target_videos/push/Kommandant__muss_Auto_schieben_push_f_cm_np1_le_bad_5.avi
4291,/Users/apoorvagarwal/Desktop/project/cse-515-phase2/non_target_videos/push/cmd_pushing_box_2_push_f_cm_np1_ba_bad_2.avi
4292,/Users/apoorvagarwal/Desktop/project/cse-515-phase2/non_target_videos/push/Big_Bebe_walking_and_pushing_her_lion_in_a_box!_push_f_cm_np1_ba_bad_4.avi
4293,/Users/apoorvagarwal/Desktop/project/cse-515-phase2/non_target_videos/push/prelinger_LetsBeGo1953_push_f_cm_np1_ba_med_11.avi
4294,/Users/apoorvagarwal/Desktop/project/cse-515-phase2/non_target_videos/push/Joshua_pushing_wagon_push_f_cm_np1_le_bad_0.avi
4295,/Users/apoorvagarwal/Desktop/project/cse-515-phase2/non_target_videos/push/Brynley_pushing_Makayla_in_wagon_push_f_cm_np1_fr_bad_0.avi
4296,/Users/apoorvagarwal/Desktop/project/cse-515-phase2/non_target_videos/push/Pushing_Music_Table_push_f_cm_np1_fr_bad_3.avi
4297,/Users/apoorvagarwal/Desktop/project/cse-515-phase2/non_target_videos/push/pushing_cart_push_f_cm_np1_le_bad_2.avi
4298,/Users/apoorvagarwal/Desktop/project/cse-515-phase2/non_target_videos/push/Baby_Push_Cart_push_f_cm_np1_ri_bad_2.avi
4299,/Users/apoorvagarwal/Desktop/project/cse-515-phase2/non_target_videos/push/pushing_blocks_push_f_nm_np1_le_bad_2.avi
4300,/Users/apoorvagarwal/Desktop/project/cse-515-phase2/non_target_videos/push/pushing_blocks_push_f_nm_np1_le_bad_0.avi
4301,/Users/apoorvagarwal/Desktop/project/cse-515-phase2/non_target_videos/push/Baby_Push_Cart_push_f_cm_np1_ri_bad_0.avi
4302,/Users/apoorvagarwal/Desktop/project/cse-515-phase2/non_target_videos/push/pushing_cart_push_f_cm_np1_le_bad_0.avi
4303,/Users/apoorvagarwal/Desktop/project/cse-515-phase2/non_target_videos/push/Davos_-_Anschieben_von_Michis_Auto_push_f_cm_np4_ba_bad_2.avi
4304,/Users/apoorvagarwal/Desktop/project/cse-515-phase2/non_target_videos/push/pushing_cart_push_f_cm_np1_le_bad_1.avi
4305,/Users/apoorvagarwal/Desktop/project/cse-515-phase2/non_target_videos/push/Baby_Push_Cart_push_f_cm_np1_ri_bad_1.avi
4306,/Users/apoorvagarwal/Desktop/project/cse-515-phase2/non_target_videos/push/Ashleigh_Staley_Truck_Push_push_f_cm_np1_ba_med_4.avi
4307,/Users/apoorvagarwal/Desktop/project/cse-515-phase2/non_target_videos/push/pushing_blocks_push_f_nm_np1_le_bad_1.avi
4308,/Users/apoorvagarwal/Desktop/project/cse-515-phase2/non_target_videos/push/Ashleigh_Staley_Truck_Push_push_f_cm_np1_ri_med_0.avi
4309,/Users/apoorvagarwal/Desktop/project/cse-515-phase2/non_target_videos/push/extreme_table_pushing_push_f_cm_np1_le_bad_1.avi
4310,/Users/apoorvagarwal/Desktop/project/cse-515-phase2/non_target_videos/push/Alexander_pushing_the_table_push_f_cm_np1_ba_bad_1.avi
4311,/Users/apoorvagarwal/Desktop/project/cse-515-phase2/non_target_videos/push/micah_pushing_wagon_push_f_cm_np1_le_bad_2.avi
4312,/Users/apoorvagarwal/Desktop/project/cse-515-phase2/non_target_videos/push/Box_Pushing_push_f_cm_np1_ri_med_0.avi
4313,/Users/apoorvagarwal/Desktop/project/cse-515-phase2/non_target_videos/push/Box_Pull_Push_push_f_cm_np1_ba_bad_3.avi
4314,/Users/apoorvagarwal/Desktop/project/cse-515-phase2/non_target_videos/push/Box_Pull_Push_push_f_cm_np1_ba_bad_2.avi
4315,/Users/apoorvagarwal/Desktop/project/cse-515-phase2/non_target_videos/push/Ashleigh_Staley_Truck_Push_push_f_cm_np1_ri_med_1.avi
4316,/Users/apoorvagarwal/Desktop/project/cse-515-phase2/non_target_videos/push/Ashleigh_Staley_Truck_Push_push_f_cm_np1_ba_med_3.avi
4317,/Users/apoorvagarwal/Desktop/project/cse-515-phase2/non_target_videos/push/extreme_table_pushing_push_f_cm_np1_le_bad_2.avi
4318,/Users/apoorvagarwal/Desktop/project/cse-515-phase2/non_target_videos/push/micah_pushing_wagon_push_f_cm_np1_le_bad_1.avi
4319,/Users/apoorvagarwal/Desktop/project/cse-515-phase2/non_target_videos/push/Davos_-_Anschieben_von_Michis_Auto_push_f_cm_np1_ri_med_1.avi
4320,/Users/apoorvagarwal/Desktop/project/cse-515-phase2/non_target_videos/push/Box_Pull_Push_push_f_cm_np1_ba_bad_0.avi
4321,/Users/apoorvagarwal/Desktop/project/cse-515-phase2/non_target_videos/push/Box_Pull_Push_push_f_cm_np1_ba_bad_1.avi
4322,/Users/apoorvagarwal/Desktop/project/cse-515-phase2/non_target_videos/push/Return_of_the_King_10_push_u_cm_np1_le_med_3.avi
4323,/Users/apoorvagarwal/Desktop/project/cse-515-phase2/non_target_videos/push/micah_pushing_wagon_push_f_cm_np1_le_bad_0.avi
4324,/Users/apoorvagarwal/Desktop/project/cse-515-phase2/non_target_videos/push/Alexander_pushing_the_table_push_f_cm_np1_ri_bad_3.avi
4325,/Users/apoorvagarwal/Desktop/project/cse-515-phase2/non_target_videos/push/Pushing_train_-_Me_and_my_friend_-_Worlds_strongest_men_push_f_cm_np1_ba_bad_6.avi
4326,/Users/apoorvagarwal/Desktop/project/cse-515-phase2/non_target_videos/push/Pushing_Music_Table_push_u_cm_np1_fr_bad_4.avi
4327,/Users/apoorvagarwal/Desktop/project/cse-515-phase2/non_target_videos/push/Ashleigh_Staley_Truck_Push_push_f_cm_np1_ba_med_2.avi
4328,/Users/apoorvagarwal/Desktop/project/cse-515-phase2/non_target_videos/push/Pushing_wagon_down_dancing_shortened_push_f_cm_np1_ri_bad_1.avi
4329,/Users/apoorvagarwal/Desktop/project/cse-515-phase2/non_target_videos/push/Neil_pushing_wagon_push_f_cm_np1_le_bad_2.avi
4330,/Users/apoorvagarwal/Desktop/project/cse-515-phase2/non_target_videos/push/Big_Bebe_walking_and_pushing_her_lion_in_a_box!_push_f_cm_np1_fr_bad_5.avi
4331,/Users/apoorvagarwal/Desktop/project/cse-515-phase2/non_target_videos/push/Cross_Pushing_Table_push_f_cm_np1_fr_bad_1.avi
4332,/Users/apoorvagarwal/Desktop/project/cse-515-phase2/non_target_videos/push/Alexander_pushing_the_table_push_u_cm_np1_fr_med_2.avi
4333,/Users/apoorvagarwal/Desktop/project/cse-515-phase2/non_target_videos/push/pushing_box_car_on_train_push_f_cm_np5_ba_bad_1.avi
4334,/Users/apoorvagarwal/Desktop/project/cse-515-phase2/non_target_videos/push/micah_pushing_wagon_push_f_cm_np1_ri_bad_5.avi
4335,/Users/apoorvagarwal/Desktop/project/cse-515-phase2/non_target_videos/push/Neil_pushing_wagon_push_f_cm_np1_le_bad_1.avi
4336,/Users/apoorvagarwal/Desktop/project/cse-515-phase2/non_target_videos/push/Cross_Pushing_Table_push_f_cm_np1_fr_bad_3.avi
4337,/Users/apoorvagarwal/Desktop/project/cse-515-phase2/non_target_videos/push/Neil_pushing_wagon_push_f_cm_np1_le_bad_0.avi
4338,/Users/apoorvagarwal/Desktop/project/cse-515-phase2/non_target_videos/push/pushing_cart_push_f_cm_np1_ba_bad_3.avi
4339,/Users/apoorvagarwal/Desktop/project/cse-515-phase2/non_target_videos/push/Davos_-_Anschieben_von_Michis_Auto_push_f_cm_np1_fr_bad_0.avi
4340,/Users/apoorvagarwal/Desktop/project/cse-515-phase2/non_target_videos/push/micah_pushing_wagon_push_f_cm_np1_ri_bad_4.avi
4341,/Users/apoorvagarwal/Desktop/project/cse-515-phase2/non_target_videos/push/pushing_box_car_on_train_push_f_cm_np5_ba_bad_0.avi
4342,/Users/apoorvagarwal/Desktop/project/cse-515-phase2/non_target_videos/push/pushing_box_around_house_push_f_cm_np1_le_med_2.avi
4343,/Users/apoorvagarwal/Desktop/project/cse-515-phase2/non_target_videos/push/extreme_table_pushing_push_f_cm_np1_ri_bad_3.avi
4344,/Users/apoorvagarwal/Desktop/project/cse-515-phase2/non_target_videos/push/Big_Bebe_walking_and_pushing_her_lion_in_a_box!_push_f_cm_np1_fr_bad_3.avi
4345,/Users/apoorvagarwal/Desktop/project/cse-515-phase2/non_target_videos/push/Cross_Pushing_Table_push_f_cm_np1_fr_bad_7.avi
4346,/Users/apoorvagarwal/Desktop/project/cse-515-phase2/non_target_videos/push/Cross_Pushing_Table_push_u_cm_np1_fr_bad_5.avi
4347,/Users/apoorvagarwal/Desktop/project/cse-515-phase2/non_target_videos/push/Joel_Pushing_Box_push_f_cm_np1_ri_bad_0.avi
4348,/Users/apoorvagarwal/Desktop/project/cse-515-phase2/non_target_videos/push/micah_pushing_wagon_push_f_cm_np1_ri_bad_3.avi
4349,/Users/apoorvagarwal/Desktop/project/cse-515-phase2/non_target_videos/push/Alexander_pushing_the_table_push_f_cm_np1_le_bad_0.avi
4350,/Users/apoorvagarwal/Desktop/project/cse-515-phase2/non_target_videos/push/extreme_table_pushing_push_f_cm_np1_ri_bad_0.avi
4351,/Users/apoorvagarwal/Desktop/project/cse-515-phase2/non_target_videos/push/Joel_Pushing_Box_push_f_cm_np1_ba_bad_1.avi
4352,/Users/apoorvagarwal/Desktop/project/cse-515-phase2/non_target_videos/push/box_pushing_1_push_f_cm_np1_ba_bad_2.avi
4353,/Users/apoorvagarwal/Desktop/project/cse-515-phase2/non_target_videos/push/Cross_Pushing_Table_push_u_cm_np1_fr_bad_6.avi
4354,/Users/apoorvagarwal/Desktop/project/cse-515-phase2/non_target_videos/eat/Return_of_the_King_5_eat_h_nm_np1_le_goo_8.avi
4355,/Users/apoorvagarwal/Desktop/project/cse-515-phase2/non_target_videos/eat/AMADEUS_eat_u_nm_np1_fr_med_6.avi
4356,/Users/apoorvagarwal/Desktop/project/cse-515-phase2/non_target_videos/eat/310ToYuma_eat_u_nm_np1_fr_med_4.avi
4357,/Users/apoorvagarwal/Desktop/project/cse-515-phase2/non_target_videos/eat/CharlieAndTheChocolateFactory_eat_u_nm_np1_fr_goo_22.avi
4358,/Users/apoorvagarwal/Desktop/project/cse-515-phase2/non_target_videos/eat/The_Departed_-_Part_1_eat_u_nm_np1_le_goo_0.avi
4359,/Users/apoorvagarwal/Desktop/project/cse-515-phase2/non_target_videos/eat/Return_of_the_King_5_eat_h_nm_np1_fr_goo_6.avi
4360,/Users/apoorvagarwal/Desktop/project/cse-515-phase2/non_target_videos/eat/AMADEUS_eat_u_nm_np1_fr_med_5.avi
4361,/Users/apoorvagarwal/Desktop/project/cse-515-phase2/non_target_videos/eat/MeettheParents_eat_h_nm_np1_fr_goo_3.avi
4362,/Users/apoorvagarwal/Desktop/project/cse-515-phase2/non_target_videos/eat/CastAway1_eat_h_nm_np1_fr_goo_22.avi
4363,/Users/apoorvagarwal/Desktop/project/cse-515-phase2/non_target_videos/eat/THE_PROTECTOR_eat_u_nm_np1_le_goo_58.avi
4364,/Users/apoorvagarwal/Desktop/project/cse-515-phase2/non_target_videos/eat/Return_of_the_King_5_eat_u_nm_np1_le_med_4.avi
4365,/Users/apoorvagarwal/Desktop/project/cse-515-phase2/non_target_videos/eat/THE_PROTECTOR_eat_u_nm_np1_le_goo_59.avi
4366,/Users/apoorvagarwal/Desktop/project/cse-515-phase2/non_target_videos/eat/Hitch_Part_2_eat_h_nm_np1_fr_goo_0.avi
4367,/Users/apoorvagarwal/Desktop/project/cse-515-phase2/non_target_videos/eat/AmericanGangster_eat_u_cm_np1_fr_bad_62.avi
4368,/Users/apoorvagarwal/Desktop/project/cse-515-phase2/non_target_videos/eat/Finding_Forrester_3_eat_h_nm_np1_fr_goo_14.avi
4369,/Users/apoorvagarwal/Desktop/project/cse-515-phase2/non_target_videos/eat/RETURN_OF_THE_KING_eat_h_nm_np1_ri_bad_17.avi
4370,/Users/apoorvagarwal/Desktop/project/cse-515-phase2/non_target_videos/eat/CharlieAndTheChocolateFactory_eat_h_nm_np1_fr_goo_10.avi
4371,/Users/apoorvagarwal/Desktop/project/cse-515-phase2/non_target_videos/eat/CastAway1_eat_u_nm_np2_fr_med_5.avi
4372,/Users/apoorvagarwal/Desktop/project/cse-515-phase2/non_target_videos/eat/Crash_eat_h_cm_np1_fr_med_11.avi
4373,/Users/apoorvagarwal/Desktop/project/cse-515-phase2/non_target_videos/eat/RETURN_OF_THE_KING_eat_u_nm_np1_ri_med_20.avi
4374,/Users/apoorvagarwal/Desktop/project/cse-515-phase2/non_target_videos/eat/SocialSeminarChanging_eat_u_cm_np1_fr_med_1.avi
4375,/Users/apoorvagarwal/Desktop/project/cse-515-phase2/non_target_videos/eat/WeddingCrashers_eat_h_nm_np1_fr_goo_8.avi
4376,/Users/apoorvagarwal/Desktop/project/cse-515-phase2/non_target_videos/eat/Superbad_eat_u_nm_np1_fr_goo_1.avi
4377,/Users/apoorvagarwal/Desktop/project/cse-515-phase2/non_target_videos/eat/CharlieAndTheChocolateFactory_eat_h_nm_np1_fr_goo_8.avi
4378,/Users/apoorvagarwal/Desktop/project/cse-515-phase2/non_target_videos/eat/Pirates_3_eat_h_cm_np1_fr_goo_3.avi
4379,/Users/apoorvagarwal/Desktop/project/cse-515-phase2/non_target_videos/eat/20060723sfjffsomelikeitwarmed_eat_u_cm_np1_fr_med_2.avi
4380,/Users/apoorvagarwal/Desktop/project/cse-515-phase2/non_target_videos/eat/WeddingCrashers_eat_h_nm_np1_fr_goo_12.avi
4381,/Users/apoorvagarwal/Desktop/project/cse-515-phase2/non_target_videos/eat/AMADEUS_eat_u_nm_np1_fr_goo_10.avi
4382,/Users/apoorvagarwal/Desktop/project/cse-515-phase2/non_target_videos/eat/AmericanGangster_eat_u_nm_np1_fr_med_12.avi
4383,/Users/apoorvagarwal/Desktop/project/cse-515-phase2/non_target_videos/eat/KUNG_FU_HUSTLE_eat_h_cm_np1_le_goo_25.avi
4384,/Users/apoorvagarwal/Desktop/project/cse-515-phase2/non_target_videos/eat/CastAway2_eat_h_cm_np1_fr_goo_1.avi
4385,/Users/apoorvagarwal/Desktop/project/cse-515-phase2/non_target_videos/eat/IamLegendII_eat_u_nm_np1_fr_med_5.avi
4386,/Users/apoorvagarwal/Desktop/project/cse-515-phase2/non_target_videos/eat/The_Departed_-_Part_1_eat_h_nm_np1_fr_goo_10.avi
4387,/Users/apoorvagarwal/Desktop/project/cse-515-phase2/non_target_videos/eat/CastAway1_eat_u_nm_np1_fr_med_23.avi
4388,/Users/apoorvagarwal/Desktop/project/cse-515-phase2/non_target_videos/eat/HP_PRISONER_OF_AZKABAN_eat_u_cm_np1_fr_goo_9.avi
4389,/Users/apoorvagarwal/Desktop/project/cse-515-phase2/non_target_videos/eat/StrangerThanFiction_eat_u_nm_np1_ri_med_3.avi
4390,/Users/apoorvagarwal/Desktop/project/cse-515-phase2/non_target_videos/eat/preparationoffoods256kb_eat_h_cm_np1_le_goo_0.avi
4391,/Users/apoorvagarwal/Desktop/project/cse-515-phase2/non_target_videos/eat/RETURN_OF_THE_KING_eat_h_nm_np1_le_goo_19.avi
4392,/Users/apoorvagarwal/Desktop/project/cse-515-phase2/non_target_videos/eat/IamLegendII_eat_u_nm_np1_fr_med_6.avi
4393,/Users/apoorvagarwal/Desktop/project/cse-515-phase2/non_target_videos/eat/SweeneyTodd_eat_u_cm_np1_le_med_39.avi
4394,/Users/apoorvagarwal/Desktop/project/cse-515-phase2/non_target_videos/eat/CharlieAndTheChocolateFactory_eat_h_nm_np1_fr_med_23.avi
4395,/Users/apoorvagarwal/Desktop/project/cse-515-phase2/non_target_videos/eat/The_Departed_-_Part_1_eat_u_nm_np1_fr_med_2.avi
4396,/Users/apoorvagarwal/Desktop/project/cse-515-phase2/non_target_videos/eat/OldSchool_eat_h_nm_np1_fr_goo_20.avi
4397,/Users/apoorvagarwal/Desktop/project/cse-515-phase2/non_target_videos/eat/CharlieAndTheChocolateFactory_eat_h_nm_np1_ri_goo_6.avi
4398,/Users/apoorvagarwal/Desktop/project/cse-515-phase2/non_target_videos/eat/THE_PROTECTOR_eat_u_nm_np1_le_goo_16.avi
4399,/Users/apoorvagarwal/Desktop/project/cse-515-phase2/non_target_videos/eat/NoCountryForOldMen_eat_u_nm_np1_fr_med_2.avi
4400,/Users/apoorvagarwal/Desktop/project/cse-515-phase2/non_target_videos/eat/The_Matrix_Revolutions_2_eat_h_nm_np1_fr_goo_1.avi
4401,/Users/apoorvagarwal/Desktop/project/cse-515-phase2/non_target_videos/eat/The_Matrix_Revolutions_2_eat_h_nm_np1_fr_goo_0.avi
4402,/Users/apoorvagarwal/Desktop/project/cse-515-phase2/non_target_videos/eat/CastAway2_eat_u_nm_np1_fr_med_0.avi
4403,/Users/apoorvagarwal/Desktop/project/cse-515-phase2/non_target_videos/eat/RETURN_OF_THE_KING_eat_h_nm_np1_le_goo_21.avi
4404,/Users/apoorvagarwal/Desktop/project/cse-515-phase2/non_target_videos/eat/DONNIE_DARKO_eat_h_nm_np1_fr_med_1.avi
4405,/Users/apoorvagarwal/Desktop/project/cse-515-phase2/non_target_videos/eat/Two_Towers_3_eat_h_nm_np1_fr_goo_10.avi
4406,/Users/apoorvagarwal/Desktop/project/cse-515-phase2/non_target_videos/eat/Oceans12_eat_h_nm_np1_fr_goo_4.avi
4407,/Users/apoorvagarwal/Desktop/project/cse-515-phase2/non_target_videos/eat/BIG_FISH_eat_u_nm_np1_fr_goo_16.avi
4408,/Users/apoorvagarwal/Desktop/project/cse-515-phase2/non_target_videos/eat/American_History_X_eat_h_nm_np1_fr_goo_47.avi
4409,/Users/apoorvagarwal/Desktop/project/cse-515-phase2/non_target_videos/eat/The_Fugitive_4_eat_h_nm_np1_fr_goo_0.avi
4410,/Users/apoorvagarwal/Desktop/project/cse-515-phase2/non_target_videos/eat/20060723sfjffsomelikeitwarmed_eat_u_cm_np1_ri_med_3.avi
4411,/Users/apoorvagarwal/Desktop/project/cse-515-phase2/non_target_videos/eat/Prelinger_HabitPat1954_eat_u_nm_np1_fr_goo_17.avi
4412,/Users/apoorvagarwal/Desktop/project/cse-515-phase2/non_target_videos/eat/StrangerThanFiction_eat_h_nm_np1_ri_goo_4.avi
4413,/Users/apoorvagarwal/Desktop/project/cse-515-phase2/non_target_videos/eat/BIG_FISH_eat_u_nm_np1_fr_goo_19.avi
4414,/Users/apoorvagarwal/Desktop/project/cse-515-phase2/non_target_videos/eat/WeddingCrashers_eat_h_cm_np1_fr_med_4.avi
4415,/Users/apoorvagarwal/Desktop/project/cse-515-phase2/non_target_videos/eat/Prelinger_HabitPat1954_eat_u_nm_np1_fr_goo_16.avi
4416,/Users/apoorvagarwal/Desktop/project/cse-515-phase2/non_target_videos/eat/Return_of_the_King_5_eat_h_nm_np1_ri_goo_5.avi
4417,/Users/apoorvagarwal/Desktop/project/cse-515-phase2/non_target_videos/eat/The_Departed_-_Part_1_eat_h_nm_np1_fr_goo_5.avi
4418,/Users/apoorvagarwal/Desktop/project/cse-515-phase2/non_target_videos/eat/IamLegend_eat_h_nm_np1_ri_goo_26.avi
4419,/Users/apoorvagarwal/Desktop/project/cse-515-phase2/non_target_videos/eat/TheBoondockSaints_eat_u_cm_np1_fr_bad_76.avi
4420,/Users/apoorvagarwal/Desktop/project/cse-515-phase2/non_target_videos/eat/The_Departed_-_Part_1_eat_h_nm_np1_fr_goo_4.avi
4421,/Users/apoorvagarwal/Desktop/project/cse-515-phase2/non_target_videos/eat/BIG_FISH_eat_h_nm_np1_fr_goo_15.avi
4422,/Users/apoorvagarwal/Desktop/project/cse-515-phase2/non_target_videos/eat/TheBoondockSaints_eat_h_nm_np1_fr_med_81.avi
4423,/Users/apoorvagarwal/Desktop/project/cse-515-phase2/non_target_videos/eat/CastAway1_eat_u_nm_np2_fr_goo_6.avi
4424,/Users/apoorvagarwal/Desktop/project/cse-515-phase2/non_target_videos/eat/Return_of_the_King_1_eat_h_nm_np1_fr_goo_1.avi
4425,/Users/apoorvagarwal/Desktop/project/cse-515-phase2/non_target_videos/eat/BIG_FISH_eat_h_nm_np1_ri_goo_30.avi
4426,/Users/apoorvagarwal/Desktop/project/cse-515-phase2/non_target_videos/eat/EVOLUTION_eat_u_cm_np1_fr_goo_16.avi
4427,/Users/apoorvagarwal/Desktop/project/cse-515-phase2/non_target_videos/eat/RETURN_OF_THE_KING_eat_h_nm_np1_ri_goo_16.avi
4428,/Users/apoorvagarwal/Desktop/project/cse-515-phase2/non_target_videos/eat/SocialSeminarChanging_eat_u_cm_np1_fr_goo_2.avi
4429,/Users/apoorvagarwal/Desktop/project/cse-515-phase2/non_target_videos/eat/IamLegendII_eat_h_nm_np1_le_goo_8.avi
4430,/Users/apoorvagarwal/Desktop/project/cse-515-phase2/non_target_videos/eat/IamLegend_eat_h_nm_np1_le_goo_25.avi
4431,/Users/apoorvagarwal/Desktop/project/cse-515-phase2/non_target_videos/eat/RETURN_OF_THE_KING_eat_h_nm_np1_fr_goo_18.avi
4432,/Users/apoorvagarwal/Desktop/project/cse-515-phase2/non_target_videos/eat/Pirates_4_eat_h_nm_np1_fr_goo_3.avi
4433,/Users/apoorvagarwal/Desktop/project/cse-515-phase2/non_target_videos/eat/The_Matrix_3_eat_h_nm_np1_fr_goo_12.avi
4434,/Users/apoorvagarwal/Desktop/project/cse-515-phase2/non_target_videos/eat/TheBoondockSaints_eat_u_nm_np1_fr_goo_47.avi
4435,/Users/apoorvagarwal/Desktop/project/cse-515-phase2/non_target_videos/eat/LONGESTYARD_eat_h_cm_np1_ri_goo_23.avi
4436,/Users/apoorvagarwal/Desktop/project/cse-515-phase2/non_target_videos/eat/Oceans11_eat_h_cm_np1_le_goo_2.avi
4437,/Users/apoorvagarwal/Desktop/project/cse-515-phase2/non_target_videos/eat/CharlieAndTheChocolateFactory_eat_h_nm_np1_fr_goo_21.avi
4438,/Users/apoorvagarwal/Desktop/project/cse-515-phase2/non_target_videos/eat/SweeneyTodd_eat_h_nm_np1_fr_goo_15.avi
4439,/Users/apoorvagarwal/Desktop/project/cse-515-phase2/non_target_videos/eat/Pirates_3_eat_h_nm_np1_fr_goo_4.avi
4440,/Users/apoorvagarwal/Desktop/project/cse-515-phase2/non_target_videos/eat/Glory_eat_h_cm_np1_fr_med_8.avi
4441,/Users/apoorvagarwal/Desktop/project/cse-515-phase2/non_target_videos/eat/ChildrenOfMen_eat_u_cm_np1_fr_med_3.avi
4442,/Users/apoorvagarwal/Desktop/project/cse-515-phase2/non_target_videos/eat/IamLegend_eat_u_nm_np1_ri_med_2.avi
4443,/Users/apoorvagarwal/Desktop/project/cse-515-phase2/non_target_videos/eat/SweeneyTodd_eat_h_nm_np1_fr_bad_1.avi
4444,/Users/apoorvagarwal/Desktop/project/cse-515-phase2/non_target_videos/eat/The_Departed_-_Part_1_eat_u_nm_np1_fr_goo_1.avi
4445,/Users/apoorvagarwal/Desktop/project/cse-515-phase2/non_target_videos/eat/20060723sfjffdabaum_eat_h_cm_np1_fr_goo_0.avi
4446,/Users/apoorvagarwal/Desktop/project/cse-515-phase2/non_target_videos/eat/SocialSeminarGuy_eat_u_cm_np1_fr_med_0.avi
4447,/Users/apoorvagarwal/Desktop/project/cse-515-phase2/non_target_videos/eat/DONNIE_DARKO_eat_h_nm_np1_fr_goo_0.avi
4448,/Users/apoorvagarwal/Desktop/project/cse-515-phase2/non_target_videos/eat/BeforeNightFalls_eat_u_nm_np1_fr_med_0.avi
4449,/Users/apoorvagarwal/Desktop/project/cse-515-phase2/non_target_videos/eat/TrumanShow_eat_u_cm_np1_ri_med_27.avi
4450,/Users/apoorvagarwal/Desktop/project/cse-515-phase2/non_target_videos/eat/NOVA_ELEGANTUNIVERSE3_eat_h_nm_np1_ri_goo_0.avi
4451,/Users/apoorvagarwal/Desktop/project/cse-515-phase2/non_target_videos/eat/THE_PROTECTOR_eat_h_cm_np1_fr_goo_51.avi
4452,/Users/apoorvagarwal/Desktop/project/cse-515-phase2/non_target_videos/eat/ChildrenOfMen_eat_u_cm_np1_fr_med_4.avi
4453,/Users/apoorvagarwal/Desktop/project/cse-515-phase2/non_target_videos/eat/APOCALYPTO_eat_u_nm_np1_fr_goo_6.avi
4454,/Users/apoorvagarwal/Desktop/project/cse-515-phase2/non_target_videos/eat/IamLegend_eat_u_nm_np1_fr_med_15.avi
4455,/Users/apoorvagarwal/Desktop/project/cse-515-phase2/non_target_videos/eat/CastAway1_eat_h_nm_np1_fr_goo_8.avi
4456,/Users/apoorvagarwal/Desktop/project/cse-515-phase2/non_target_videos/eat/CharlieAndTheChocolateFactory_eat_u_nm_np1_le_med_0.avi
4457,/Users/apoorvagarwal/Desktop/project/cse-515-phase2/non_target_videos/eat/MeettheParents_eat_u_nm_np1_fr_med_2.avi
4458,/Users/apoorvagarwal/Desktop/project/cse-515-phase2/non_target_videos/eat/RETURN_OF_THE_KING_eat_u_nm_np1_le_med_15.avi
4459,/Users/apoorvagarwal/Desktop/project/cse-515-phase2/non_target_videos/eat/RATRACE_eat_h_nm_np1_fr_goo_12.avi
4460,/Users/apoorvagarwal/Desktop/project/cse-515-phase2/non_target_videos/eat/Two_Towers_1_eat_h_nm_np1_fr_goo_0.avi
4461,/Users/apoorvagarwal/Desktop/project/cse-515-phase2/non_target_videos/eat/Oceans11_eat_u_cm_np1_fr_med_7.avi
4462,/Users/apoorvagarwal/Desktop/project/cse-515-phase2/non_target_videos/shake_hands/Emma_Watson_on_the_David_Letterman_Late_Show_(2009)_shake_hands_f_cm_np2_le_med_0.avi
4463,/Users/apoorvagarwal/Desktop/project/cse-515-phase2/non_target_videos/shake_hands/RailsConf_09-___Ruby_Heroes_Award_Ceremony__shake_hands_u_cm_np2_le_med_1.avi
4464,/Users/apoorvagarwal/Desktop/project/cse-515-phase2/non_target_videos/shake_hands/Hand_Shake_Guy_shake_hands_u_nm_np2_le_med_2.avi
4465,/Users/apoorvagarwal/Desktop/project/cse-515-phase2/non_target_videos/shake_hands/Wrestling_World_Cup_2008_-_FW-_Team_-_Award_Ceremony_shake_hands_f_cm_np2_le_med_3.avi
4466,/Users/apoorvagarwal/Desktop/project/cse-515-phase2/non_target_videos/shake_hands/RailsConf_09-___Ruby_Heroes_Award_Ceremony__shake_hands_u_cm_np2_le_med_0.avi
4467,/Users/apoorvagarwal/Desktop/project/cse-515-phase2/non_target_videos/shake_hands/40_Trofeo_S_A_R__Princesa_Sofia_Price_Giving_Ceremony_shake_hands_u_cm_np2_le_med_0.avi
4468,/Users/apoorvagarwal/Desktop/project/cse-515-phase2/non_target_videos/shake_hands/Wahlkampfauftakt_mit_Frank-Walter_Steinmeier_und_Matthias_Platzeck_in_Potsdam_shake_hands_u_cm_np2_fr_med_1.avi
4469,/Users/apoorvagarwal/Desktop/project/cse-515-phase2/non_target_videos/shake_hands/Hand_Shake_Guy_shake_hands_u_nm_np2_le_med_1.avi
4470,/Users/apoorvagarwal/Desktop/project/cse-515-phase2/non_target_videos/shake_hands/RailsConf_09-___Ruby_Heroes_Award_Ceremony__shake_hands_u_cm_np2_le_med_2.avi
4471,/Users/apoorvagarwal/Desktop/project/cse-515-phase2/non_target_videos/shake_hands/Finding_Forrester_2_shake_hands_u_cm_np2_le_med_0.avi
4472,/Users/apoorvagarwal/Desktop/project/cse-515-phase2/non_target_videos/shake_hands/Hand_Shake_Guy_shake_hands_f_nm_np2_le_med_3.avi
